event_id,event_date,city,event_type,severity,duration_minutes,affected_users,status
NE002252,2026-02-26,Bhopal,PACKET_LOSS,MEDIUM,134,4806,CLOSED
NE002253,2026-08-31,Nagpur,LOW_SIGNAL,MEDIUM,211,1071,IN_PROGRESS
NE002254,2026-06-22,Pune,PACKET_LOSS,MEDIUM,275,2455,CLOSED
NE002255,2026-05-21,Bhopal,HIGH_LATENCY,CRITICAL,143,3568,IN_PROGRESS
NE002256,2026-05-23,Mumbai,LOW_SIGNAL,HIGH,234,4861,CLOSED
NE002257,2026-05-15,Bhopal,LOW_SIGNAL,MEDIUM,142,1214,OPEN
NE002258,2026-08-29,Nagpur,CONGESTION,HIGH,235,2597,RESOLVED
NE002259,2026-04-09,Indore,OUTAGE,MEDIUM,191,2700,CLOSED
NE002260,2026-01-25,Mumbai,OUTAGE,LOW,166,2452,CLOSED
NE002261,2025-12-07,Nagpur,HIGH_LATENCY,CRITICAL,173,3162,RESOLVED
NE002262,2025-12-20,Pune,CONGESTION,MEDIUM,56,686,RESOLVED
NE002263,2025-12-12,Indore,LOW_SIGNAL,MEDIUM,133,3756,OPEN
NE002264,2026-04-26,Thane,LOW_SIGNAL,MEDIUM,203,3470,OPEN
NE002265,2025-12-17,Indore,CONGESTION,LOW,215,2880,OPEN
NE002266,2025-10-31,Nashik,PACKET_LOSS,LOW,240,3509,IN_PROGRESS
NE002267,2026-02-19,Nashik,OUTAGE,CRITICAL,98,1714,CLOSED
NE002268,2025-11-06,Mumbai,OUTAGE,MEDIUM,94,1216,RESOLVED
NE002269,2026-06-30,Nashik,CONGESTION,MEDIUM,293,1787,IN_PROGRESS
NE002270,2026-02-26,Pune,CONGESTION,MEDIUM,85,1032,RESOLVED
NE002271,2026-07-02,Indore,PACKET_LOSS,MEDIUM,37,3237,CLOSED
NE002272,2026-07-10,Pune,PACKET_LOSS,MEDIUM,244,3817,CLOSED
NE002273,2025-10-18,Nashik,PACKET_LOSS,MEDIUM,225,4454,RESOLVED
NE002274,2026-02-18,Nagpur,OUTAGE,HIGH,38,2379,OPEN
NE002275,2026-04-12,Nashik,HIGH_LATENCY,HIGH,229,601,OPEN
NE002276,2026-05-23,Thane,HIGH_LATENCY,MEDIUM,125,823,IN_PROGRESS
NE002277,2026-05-06,Nagpur,PACKET_LOSS,MEDIUM,172,305,IN_PROGRESS
NE002278,2025-11-10,Nagpur,CONGESTION,MEDIUM,96,2925,CLOSED
NE002279,2026-05-08,Nagpur,CONGESTION,LOW,36,1139,IN_PROGRESS
NE002280,2026-06-08,Nagpur,PACKET_LOSS,MEDIUM,225,3408,RESOLVED
NE002281,2026-06-07,Nagpur,HIGH_LATENCY,LOW,117,4335,IN_PROGRESS
NE002282,2026-03-24,Nashik,HIGH_LATENCY,CRITICAL,285,2734,OPEN
NE002283,2025-11-04,Thane,PACKET_LOSS,MEDIUM,273,726,RESOLVED
NE002284,2026-02-20,Nagpur,OUTAGE,LOW,255,154,CLOSED
NE002285,2026-06-01,Nashik,HIGH_LATENCY,MEDIUM,270,1105,IN_PROGRESS
NE002286,2025-10-11,Thane,PACKET_LOSS,MEDIUM,268,1152,IN_PROGRESS
NE002287,2026-07-05,Mumbai,OUTAGE,LOW,95,4560,RESOLVED
NE002288,2026-05-05,Nashik,HIGH_LATENCY,MEDIUM,120,472,CLOSED
NE002289,2026-04-04,Nagpur,PACKET_LOSS,CRITICAL,106,212,CLOSED
NE002290,2026-03-25,Bhopal,LOW_SIGNAL,LOW,46,4108,CLOSED
NE002291,2026-07-04,Nagpur,PACKET_LOSS,HIGH,13,4476,CLOSED
NE002292,2025-10-19,Thane,OUTAGE,CRITICAL,218,2147,RESOLVED
NE002293,2026-06-15,Bhopal,PACKET_LOSS,HIGH,159,79,RESOLVED
NE002294,2025-11-26,Nagpur,HIGH_LATENCY,MEDIUM,134,402,IN_PROGRESS
NE002295,2025-11-09,Indore,OUTAGE,MEDIUM,52,2233,OPEN
NE002296,2026-08-19,Mumbai,CONGESTION,CRITICAL,279,1635,OPEN
NE002297,2025-10-25,Mumbai,OUTAGE,MEDIUM,64,679,OPEN
NE002298,2025-10-24,Indore,OUTAGE,MEDIUM,35,3736,RESOLVED
NE002299,2026-04-06,Mumbai,PACKET_LOSS,MEDIUM,110,1277,RESOLVED
NE002300,2025-09-29,Nagpur,HIGH_LATENCY,MEDIUM,100,1141,IN_PROGRESS
NE002301,2026-08-25,Nagpur,PACKET_LOSS,MEDIUM,208,2966,OPEN
NE002302,2026-04-22,Pune,HIGH_LATENCY,HIGH,267,4097,CLOSED
NE002303,2025-12-02,Pune,PACKET_LOSS,MEDIUM,45,2536,IN_PROGRESS
NE002304,2025-10-20,Indore,LOW_SIGNAL,MEDIUM,185,3944,RESOLVED
NE002305,2026-01-07,Indore,CONGESTION,HIGH,97,710,OPEN
NE002306,2025-10-02,Indore,LOW_SIGNAL,LOW,272,20,RESOLVED
NE002307,2026-09-03,Nashik,HIGH_LATENCY,MEDIUM,138,3346,OPEN
NE002308,2025-12-04,Nashik,HIGH_LATENCY,LOW,134,3440,CLOSED
NE002309,2026-02-19,Nashik,PACKET_LOSS,MEDIUM,219,1780,RESOLVED
NE002310,2026-04-29,Nashik,CONGESTION,HIGH,75,3187,OPEN
NE002311,2025-12-23,Nashik,HIGH_LATENCY,HIGH,229,3434,RESOLVED
NE002312,2026-06-11,Bhopal,OUTAGE,LOW,80,372,IN_PROGRESS
NE002313,2026-05-30,Bhopal,HIGH_LATENCY,MEDIUM,134,2679,RESOLVED
NE002314,2026-02-12,Nagpur,OUTAGE,CRITICAL,212,4713,OPEN
NE002315,2026-08-24,Bhopal,LOW_SIGNAL,CRITICAL,201,793,OPEN
NE002316,2025-10-26,Indore,CONGESTION,MEDIUM,33,3292,OPEN
NE002317,2026-07-05,Nashik,PACKET_LOSS,HIGH,40,123,IN_PROGRESS
NE002318,2026-02-25,Nashik,HIGH_LATENCY,CRITICAL,258,2436,IN_PROGRESS
NE002319,2026-01-31,Indore,OUTAGE,MEDIUM,119,4744,RESOLVED
NE002320,2025-11-17,Mumbai,HIGH_LATENCY,MEDIUM,168,2031,IN_PROGRESS
NE002321,2026-09-18,Nashik,PACKET_LOSS,MEDIUM,153,1987,RESOLVED
NE002322,2025-12-02,Thane,LOW_SIGNAL,MEDIUM,25,4475,OPEN
NE002323,2026-01-29,Pune,HIGH_LATENCY,HIGH,215,1844,IN_PROGRESS
NE002324,2026-01-06,Thane,OUTAGE,HIGH,64,3414,IN_PROGRESS
NE002325,2026-02-26,Pune,OUTAGE,MEDIUM,250,4880,CLOSED
NE002326,2026-03-03,Pune,LOW_SIGNAL,LOW,289,458,RESOLVED
NE002327,2025-12-03,Mumbai,PACKET_LOSS,MEDIUM,272,1117,OPEN
NE002328,2026-02-28,Bhopal,CONGESTION,LOW,28,3784,IN_PROGRESS
NE002329,2025-10-27,Nagpur,OUTAGE,LOW,155,1952,OPEN
NE002330,2026-08-18,Nashik,PACKET_LOSS,LOW,229,3441,CLOSED
NE002331,2026-09-01,Nashik,OUTAGE,CRITICAL,103,2870,CLOSED
NE002332,2026-06-22,Mumbai,OUTAGE,HIGH,28,1959,OPEN
NE002333,2026-06-13,Pune,CONGESTION,LOW,142,2730,CLOSED
NE002334,2026-04-29,Mumbai,HIGH_LATENCY,LOW,72,3806,IN_PROGRESS
NE002335,2026-01-07,Mumbai,LOW_SIGNAL,CRITICAL,275,492,IN_PROGRESS
NE002336,2026-09-03,Bhopal,PACKET_LOSS,MEDIUM,216,4009,CLOSED
NE002337,2026-04-17,Nashik,CONGESTION,HIGH,291,1064,OPEN
NE002338,2025-09-24,Thane,HIGH_LATENCY,MEDIUM,293,2941,IN_PROGRESS
NE002339,2026-03-12,Thane,OUTAGE,HIGH,15,3580,OPEN
NE002340,2026-09-22,Thane,PACKET_LOSS,MEDIUM,277,3217,OPEN
NE002341,2026-04-22,Bhopal,CONGESTION,MEDIUM,272,2777,RESOLVED
NE002342,2026-09-03,Bhopal,HIGH_LATENCY,MEDIUM,217,2464,OPEN
NE002343,2025-10-11,Thane,PACKET_LOSS,MEDIUM,87,2713,OPEN
NE002344,2025-12-25,Mumbai,HIGH_LATENCY,MEDIUM,282,316,OPEN
NE002345,2025-12-25,Nagpur,CONGESTION,HIGH,34,4861,CLOSED
NE002346,2026-04-12,Indore,OUTAGE,MEDIUM,52,4375,CLOSED
NE002347,2026-02-08,Nagpur,OUTAGE,MEDIUM,189,1915,CLOSED
NE002348,2026-05-31,Mumbai,LOW_SIGNAL,LOW,22,3026,CLOSED
NE002349,2025-12-08,Bhopal,LOW_SIGNAL,MEDIUM,73,2908,CLOSED
NE002350,2025-11-15,Bhopal,HIGH_LATENCY,MEDIUM,99,759,RESOLVED
NE002351,2025-11-04,Nashik,CONGESTION,MEDIUM,298,3273,OPEN
NE002352,2025-12-11,Pune,LOW_SIGNAL,MEDIUM,5,1943,IN_PROGRESS
NE002353,2026-03-07,Nagpur,HIGH_LATENCY,LOW,103,1913,IN_PROGRESS
NE002354,2026-07-02,Indore,CONGESTION,CRITICAL,29,2618,OPEN
NE002355,2025-10-25,Thane,PACKET_LOSS,MEDIUM,48,1115,IN_PROGRESS
NE002356,2026-05-31,Bhopal,OUTAGE,CRITICAL,193,1347,IN_PROGRESS
NE002357,2026-07-17,Nagpur,LOW_SIGNAL,MEDIUM,210,903,RESOLVED
NE002358,2025-10-28,Nashik,HIGH_LATENCY,HIGH,281,3920,CLOSED
NE002359,2025-10-26,Nagpur,HIGH_LATENCY,MEDIUM,264,4052,RESOLVED
NE002360,2026-09-12,Bhopal,CONGESTION,MEDIUM,190,4531,IN_PROGRESS
NE002361,2026-09-11,Pune,OUTAGE,LOW,198,4797,RESOLVED
NE002362,2026-09-08,Nagpur,PACKET_LOSS,MEDIUM,127,93,RESOLVED
NE002363,2026-04-07,Mumbai,HIGH_LATENCY,HIGH,275,451,RESOLVED
NE002364,2026-07-15,Thane,HIGH_LATENCY,LOW,100,4738,IN_PROGRESS
NE002365,2025-10-11,Nagpur,OUTAGE,MEDIUM,205,4389,IN_PROGRESS
NE002366,2026-04-24,Nashik,HIGH_LATENCY,MEDIUM,61,2604,RESOLVED
NE002367,2025-10-31,Nashik,CONGESTION,MEDIUM,202,2785,CLOSED
NE002368,2026-02-03,Indore,PACKET_LOSS,MEDIUM,133,4967,IN_PROGRESS
NE002369,2026-06-20,Thane,LOW_SIGNAL,HIGH,45,3835,CLOSED
NE002370,2026-02-11,Bhopal,LOW_SIGNAL,MEDIUM,108,1329,IN_PROGRESS
NE002371,2025-12-17,Thane,HIGH_LATENCY,MEDIUM,261,2625,RESOLVED
NE002372,2025-10-04,Mumbai,CONGESTION,LOW,248,4399,IN_PROGRESS
NE002373,2026-05-09,Bhopal,CONGESTION,MEDIUM,215,4795,CLOSED
NE002374,2026-07-14,Indore,OUTAGE,LOW,277,3614,CLOSED
NE002375,2026-01-30,Indore,CONGESTION,LOW,83,1347,OPEN
NE002376,2026-01-08,Pune,CONGESTION,MEDIUM,149,2733,RESOLVED
NE002377,2026-08-04,Nagpur,OUTAGE,MEDIUM,51,4315,CLOSED
NE002378,2026-07-08,Thane,HIGH_LATENCY,CRITICAL,123,2680,CLOSED
NE002379,2026-01-04,Mumbai,CONGESTION,CRITICAL,203,4905,RESOLVED
NE002380,2026-07-08,Pune,LOW_SIGNAL,CRITICAL,80,2956,IN_PROGRESS
NE002381,2026-04-24,Thane,LOW_SIGNAL,HIGH,93,4994,IN_PROGRESS
NE002382,2026-08-04,Mumbai,LOW_SIGNAL,CRITICAL,147,675,CLOSED
NE002383,2026-04-23,Pune,PACKET_LOSS,HIGH,174,4416,RESOLVED
NE002384,2026-02-12,Thane,PACKET_LOSS,MEDIUM,49,1452,CLOSED
NE002385,2026-07-31,Bhopal,PACKET_LOSS,CRITICAL,31,3373,IN_PROGRESS
NE002386,2026-02-24,Mumbai,OUTAGE,MEDIUM,97,1476,CLOSED
NE002387,2026-06-17,Nagpur,PACKET_LOSS,LOW,40,3495,OPEN
NE002388,2025-11-13,Indore,LOW_SIGNAL,HIGH,164,4446,CLOSED
NE002389,2026-02-06,Thane,HIGH_LATENCY,LOW,88,2128,OPEN
NE002390,2026-05-10,Pune,OUTAGE,MEDIUM,65,1625,IN_PROGRESS
NE002391,2026-04-20,Mumbai,CONGESTION,MEDIUM,150,2570,OPEN
NE002392,2025-10-24,Nashik,LOW_SIGNAL,MEDIUM,293,1528,CLOSED
NE002393,2026-02-28,Mumbai,HIGH_LATENCY,LOW,235,4714,OPEN
NE002394,2025-10-20,Bhopal,LOW_SIGNAL,LOW,9,1829,OPEN
NE002395,2026-02-06,Bhopal,CONGESTION,CRITICAL,6,582,OPEN
NE002396,2026-03-07,Nagpur,CONGESTION,LOW,206,2822,CLOSED
NE002397,2026-08-06,Mumbai,OUTAGE,LOW,274,389,OPEN
NE002398,2025-09-29,Nagpur,CONGESTION,MEDIUM,236,4862,RESOLVED
NE002399,2025-12-25,Pune,LOW_SIGNAL,MEDIUM,235,13,RESOLVED
NE002400,2026-03-19,Mumbai,CONGESTION,LOW,12,3342,CLOSED
NE002401,2026-08-27,Bhopal,CONGESTION,LOW,259,2867,RESOLVED
NE002402,2026-06-05,Indore,CONGESTION,LOW,66,2161,IN_PROGRESS
NE002403,2026-06-15,Indore,HIGH_LATENCY,MEDIUM,142,160,IN_PROGRESS
NE002404,2026-09-11,Bhopal,LOW_SIGNAL,LOW,121,1302,OPEN
NE002405,2026-05-10,Indore,OUTAGE,CRITICAL,59,598,IN_PROGRESS
NE002406,2026-07-10,Bhopal,CONGESTION,MEDIUM,214,662,OPEN
NE002407,2026-05-22,Nashik,HIGH_LATENCY,MEDIUM,252,1836,IN_PROGRESS
NE002408,2025-11-18,Nagpur,HIGH_LATENCY,MEDIUM,203,3031,CLOSED
NE002409,2026-01-15,Indore,PACKET_LOSS,CRITICAL,234,844,IN_PROGRESS
NE002410,2026-05-28,Bhopal,LOW_SIGNAL,HIGH,80,1359,RESOLVED
NE002411,2025-11-17,Bhopal,LOW_SIGNAL,HIGH,117,1871,CLOSED
NE002412,2026-06-05,Nashik,OUTAGE,CRITICAL,104,2005,OPEN
NE002413,2026-05-09,Bhopal,CONGESTION,HIGH,143,3239,RESOLVED
NE002414,2026-09-17,Mumbai,CONGESTION,HIGH,204,4586,IN_PROGRESS
NE002415,2026-05-17,Bhopal,PACKET_LOSS,MEDIUM,103,4888,OPEN
NE002416,2026-04-30,Pune,PACKET_LOSS,LOW,55,191,RESOLVED
NE002417,2026-06-11,Mumbai,HIGH_LATENCY,LOW,116,4710,CLOSED
NE002418,2026-01-14,Nagpur,CONGESTION,MEDIUM,184,783,CLOSED
NE002419,2026-09-16,Mumbai,PACKET_LOSS,HIGH,261,875,CLOSED
NE002420,2026-05-17,Nashik,CONGESTION,MEDIUM,277,114,CLOSED
NE002421,2025-10-25,Nashik,LOW_SIGNAL,MEDIUM,161,3406,IN_PROGRESS
NE002422,2026-04-21,Mumbai,LOW_SIGNAL,MEDIUM,98,358,RESOLVED
NE002423,2026-04-28,Nashik,CONGESTION,LOW,296,3490,RESOLVED
NE002424,2026-09-15,Indore,CONGESTION,LOW,278,92,CLOSED
NE002425,2026-07-26,Nashik,LOW_SIGNAL,MEDIUM,72,4394,IN_PROGRESS
NE002426,2026-04-08,Indore,OUTAGE,LOW,262,2204,CLOSED
NE002427,2025-10-06,Pune,OUTAGE,HIGH,251,3590,IN_PROGRESS
NE002428,2026-05-20,Mumbai,CONGESTION,MEDIUM,161,2729,CLOSED
NE002429,2025-10-02,Indore,LOW_SIGNAL,MEDIUM,64,3143,RESOLVED
NE002430,2026-07-20,Bhopal,PACKET_LOSS,MEDIUM,115,4598,IN_PROGRESS
NE002431,2026-08-25,Nashik,CONGESTION,MEDIUM,262,2934,OPEN
NE002432,2026-05-17,Thane,OUTAGE,MEDIUM,9,711,CLOSED
NE002433,2026-03-17,Nagpur,OUTAGE,LOW,28,4416,OPEN
NE002434,2026-02-19,Indore,OUTAGE,CRITICAL,198,1457,RESOLVED
NE002435,2026-03-12,Nagpur,HIGH_LATENCY,MEDIUM,263,3099,OPEN
NE002436,2026-05-13,Indore,LOW_SIGNAL,HIGH,169,174,RESOLVED
NE002437,2025-09-26,Thane,LOW_SIGNAL,HIGH,62,4370,CLOSED
NE002438,2026-03-29,Nashik,OUTAGE,HIGH,74,782,RESOLVED
NE002439,2026-09-07,Mumbai,CONGESTION,CRITICAL,229,4357,OPEN
NE002440,2025-11-08,Bhopal,OUTAGE,HIGH,55,2400,IN_PROGRESS
NE002441,2026-04-30,Mumbai,LOW_SIGNAL,HIGH,14,3118,IN_PROGRESS
NE002442,2026-05-24,Indore,CONGESTION,LOW,252,1989,RESOLVED
NE002443,2026-01-16,Mumbai,PACKET_LOSS,MEDIUM,287,3495,RESOLVED
NE002444,2026-03-26,Pune,PACKET_LOSS,MEDIUM,114,601,IN_PROGRESS
NE002445,2026-03-02,Nagpur,CONGESTION,LOW,18,3792,IN_PROGRESS
NE002446,2026-01-15,Thane,PACKET_LOSS,LOW,136,2787,IN_PROGRESS
NE002447,2026-01-15,Mumbai,CONGESTION,MEDIUM,152,3291,OPEN
NE002448,2026-09-14,Thane,OUTAGE,MEDIUM,257,4286,OPEN
NE002449,2026-08-04,Bhopal,CONGESTION,LOW,204,2966,IN_PROGRESS
NE002450,2025-11-10,Bhopal,LOW_SIGNAL,CRITICAL,179,1332,IN_PROGRESS
NE002451,2026-04-03,Bhopal,CONGESTION,MEDIUM,138,3952,IN_PROGRESS
NE002452,2026-03-22,Indore,LOW_SIGNAL,MEDIUM,208,533,OPEN
NE002453,2025-10-21,Nagpur,PACKET_LOSS,CRITICAL,247,1012,OPEN
NE002454,2026-05-05,Indore,HIGH_LATENCY,HIGH,113,285,IN_PROGRESS
NE002455,2026-08-14,Bhopal,PACKET_LOSS,LOW,234,4212,RESOLVED
NE002456,2025-10-30,Nashik,OUTAGE,CRITICAL,46,4674,IN_PROGRESS
NE002457,2026-01-13,Nagpur,CONGESTION,CRITICAL,274,1374,CLOSED
NE002458,2026-03-04,Thane,HIGH_LATENCY,MEDIUM,35,2164,OPEN
NE002459,2025-11-14,Pune,OUTAGE,LOW,110,4633,CLOSED
NE002460,2026-04-02,Nagpur,CONGESTION,HIGH,294,1984,IN_PROGRESS
NE002461,2026-05-01,Nashik,PACKET_LOSS,CRITICAL,264,2965,CLOSED
NE002462,2026-02-28,Pune,OUTAGE,CRITICAL,122,2981,IN_PROGRESS
NE002463,2026-04-27,Nashik,PACKET_LOSS,CRITICAL,114,3980,CLOSED
NE002464,2025-10-16,Thane,HIGH_LATENCY,LOW,106,2079,RESOLVED
NE002465,2026-06-24,Indore,CONGESTION,LOW,125,3182,CLOSED
NE002466,2026-05-16,Bhopal,CONGESTION,HIGH,299,1103,CLOSED
NE002467,2026-03-24,Mumbai,CONGESTION,MEDIUM,197,4940,CLOSED
NE002468,2025-12-20,Indore,HIGH_LATENCY,HIGH,187,2524,RESOLVED
NE002469,2025-12-12,Thane,HIGH_LATENCY,CRITICAL,202,649,RESOLVED
NE002470,2025-09-26,Nashik,LOW_SIGNAL,CRITICAL,110,3329,OPEN
NE002471,2026-08-16,Indore,CONGESTION,LOW,51,1052,OPEN
NE002472,2026-04-08,Bhopal,OUTAGE,CRITICAL,232,4230,OPEN
NE002473,2026-05-10,Mumbai,CONGESTION,MEDIUM,234,1964,IN_PROGRESS
NE002474,2025-09-28,Pune,HIGH_LATENCY,MEDIUM,129,1220,IN_PROGRESS
NE002475,2026-09-17,Bhopal,OUTAGE,MEDIUM,292,2819,OPEN
NE002476,2025-12-28,Thane,PACKET_LOSS,LOW,48,4011,RESOLVED
NE002477,2025-10-18,Bhopal,PACKET_LOSS,CRITICAL,147,4769,OPEN
NE002478,2026-02-06,Nagpur,CONGESTION,HIGH,212,1601,OPEN
NE002479,2026-05-30,Pune,PACKET_LOSS,HIGH,20,282,OPEN
NE002480,2026-02-05,Nagpur,PACKET_LOSS,CRITICAL,153,1760,CLOSED
NE002481,2026-09-21,Nagpur,OUTAGE,LOW,219,979,IN_PROGRESS
NE002482,2026-03-16,Thane,HIGH_LATENCY,MEDIUM,249,4907,RESOLVED
NE002483,2026-04-23,Nashik,CONGESTION,MEDIUM,58,4886,IN_PROGRESS
NE002484,2026-05-30,Bhopal,OUTAGE,LOW,192,1706,CLOSED
NE002485,2025-11-09,Mumbai,LOW_SIGNAL,LOW,110,3061,IN_PROGRESS
NE002486,2025-11-21,Indore,OUTAGE,HIGH,209,3956,CLOSED
NE002487,2026-08-29,Nashik,CONGESTION,LOW,52,3630,RESOLVED
NE002488,2026-07-21,Nashik,PACKET_LOSS,CRITICAL,203,3895,RESOLVED
NE002489,2025-12-26,Nagpur,LOW_SIGNAL,MEDIUM,64,1019,CLOSED
NE002490,2026-03-12,Indore,OUTAGE,CRITICAL,47,1124,IN_PROGRESS
NE002491,2026-04-26,Nashik,LOW_SIGNAL,MEDIUM,164,116,IN_PROGRESS
NE002492,2025-11-01,Nashik,OUTAGE,LOW,280,4112,OPEN
NE002493,2026-03-21,Thane,HIGH_LATENCY,MEDIUM,28,1972,CLOSED
NE002494,2026-04-07,Nagpur,OUTAGE,HIGH,76,3429,CLOSED
NE002495,2026-03-27,Pune,PACKET_LOSS,CRITICAL,94,4470,OPEN
NE002496,2025-12-27,Thane,OUTAGE,MEDIUM,158,4136,IN_PROGRESS
NE002497,2026-03-30,Pune,HIGH_LATENCY,MEDIUM,273,2083,OPEN
NE002498,2026-09-11,Nashik,CONGESTION,CRITICAL,106,4381,IN_PROGRESS
NE002499,2026-01-27,Bhopal,HIGH_LATENCY,MEDIUM,198,1181,CLOSED
NE002500,2026-03-12,Nagpur,PACKET_LOSS,MEDIUM,72,3774,OPEN
NE002501,2026-01-03,Thane,PACKET_LOSS,MEDIUM,287,2363,OPEN
NE002502,2025-10-24,Thane,PACKET_LOSS,CRITICAL,253,362,IN_PROGRESS
NE002503,2026-05-19,Indore,LOW_SIGNAL,MEDIUM,60,3937,CLOSED
NE002504,2025-12-20,Pune,HIGH_LATENCY,MEDIUM,244,1759,RESOLVED
NE002505,2026-02-18,Indore,HIGH_LATENCY,HIGH,195,4913,RESOLVED
NE002506,2025-11-17,Indore,HIGH_LATENCY,MEDIUM,64,3781,OPEN
NE002507,2026-01-18,Bhopal,PACKET_LOSS,CRITICAL,152,4028,IN_PROGRESS
NE002508,2026-07-08,Indore,OUTAGE,MEDIUM,211,1583,CLOSED
NE002509,2025-10-25,Bhopal,PACKET_LOSS,MEDIUM,111,2976,CLOSED
NE002510,2026-03-07,Pune,PACKET_LOSS,CRITICAL,220,353,CLOSED
NE002511,2026-07-06,Pune,CONGESTION,HIGH,86,1865,RESOLVED
NE002512,2026-02-18,Thane,PACKET_LOSS,MEDIUM,126,2780,OPEN
NE002513,2026-05-11,Pune,LOW_SIGNAL,LOW,59,3170,IN_PROGRESS
NE002514,2026-02-15,Mumbai,LOW_SIGNAL,MEDIUM,14,107,IN_PROGRESS
NE002515,2025-10-05,Bhopal,LOW_SIGNAL,LOW,273,4849,CLOSED
NE002516,2026-06-09,Thane,CONGESTION,MEDIUM,272,3789,IN_PROGRESS
NE002517,2026-04-07,Pune,HIGH_LATENCY,MEDIUM,9,1678,IN_PROGRESS
NE002518,2026-07-15,Indore,HIGH_LATENCY,HIGH,175,3784,CLOSED
NE002519,2026-06-14,Thane,OUTAGE,CRITICAL,145,1636,IN_PROGRESS
NE002520,2026-02-24,Nashik,HIGH_LATENCY,HIGH,186,1617,CLOSED
NE002521,2025-11-26,Indore,HIGH_LATENCY,HIGH,173,3240,CLOSED
NE002522,2026-05-14,Mumbai,CONGESTION,MEDIUM,81,1750,CLOSED
NE002523,2025-12-10,Nagpur,OUTAGE,HIGH,126,92,CLOSED
NE002524,2026-01-17,Mumbai,LOW_SIGNAL,HIGH,137,4887,CLOSED
NE002525,2026-01-13,Pune,OUTAGE,LOW,275,1923,CLOSED
NE002526,2025-12-02,Nagpur,CONGESTION,LOW,40,269,CLOSED
NE002527,2025-12-17,Nashik,LOW_SIGNAL,HIGH,299,534,CLOSED
NE002528,2025-10-30,Pune,CONGESTION,MEDIUM,177,2392,RESOLVED
NE002529,2026-01-03,Thane,OUTAGE,CRITICAL,71,1483,IN_PROGRESS
NE002530,2025-12-07,Bhopal,HIGH_LATENCY,MEDIUM,31,1211,IN_PROGRESS
NE002531,2026-02-09,Pune,HIGH_LATENCY,MEDIUM,255,2019,IN_PROGRESS
NE002532,2026-02-08,Pune,CONGESTION,CRITICAL,37,1567,CLOSED
NE002533,2026-06-03,Bhopal,HIGH_LATENCY,HIGH,53,4774,OPEN
NE002534,2025-10-20,Nagpur,LOW_SIGNAL,MEDIUM,235,1372,OPEN
NE002535,2026-04-24,Nagpur,OUTAGE,HIGH,228,3384,CLOSED
NE002536,2025-12-15,Pune,LOW_SIGNAL,MEDIUM,154,3514,OPEN
NE002537,2026-03-27,Thane,HIGH_LATENCY,CRITICAL,240,4551,OPEN
NE002538,2026-02-14,Nagpur,PACKET_LOSS,CRITICAL,129,421,OPEN
NE002539,2026-01-20,Nashik,OUTAGE,LOW,75,1217,IN_PROGRESS
NE002540,2026-03-14,Indore,LOW_SIGNAL,LOW,175,571,IN_PROGRESS
NE002541,2025-10-17,Mumbai,LOW_SIGNAL,MEDIUM,19,2144,OPEN
NE002542,2026-05-11,Nashik,CONGESTION,LOW,39,1063,OPEN
NE002543,2025-11-18,Bhopal,HIGH_LATENCY,LOW,281,4837,OPEN
NE002544,2026-09-21,Nagpur,PACKET_LOSS,CRITICAL,237,4551,RESOLVED
NE002545,2026-03-21,Nagpur,HIGH_LATENCY,LOW,106,355,IN_PROGRESS
NE002546,2025-12-26,Indore,OUTAGE,HIGH,227,2245,OPEN
NE002547,2025-12-24,Indore,HIGH_LATENCY,MEDIUM,97,2721,CLOSED
NE002548,2026-03-15,Mumbai,HIGH_LATENCY,LOW,196,1669,OPEN
NE002549,2025-10-24,Mumbai,OUTAGE,MEDIUM,117,2940,RESOLVED
NE002550,2026-06-10,Nashik,CONGESTION,CRITICAL,186,4557,IN_PROGRESS
NE002551,2026-07-26,Bhopal,PACKET_LOSS,CRITICAL,200,3395,IN_PROGRESS
NE002552,2025-11-03,Nashik,CONGESTION,MEDIUM,114,3854,OPEN
NE002553,2026-05-04,Mumbai,OUTAGE,LOW,174,3402,IN_PROGRESS
NE002554,2026-03-12,Mumbai,OUTAGE,MEDIUM,99,1508,OPEN
NE002555,2026-07-21,Nashik,LOW_SIGNAL,HIGH,167,2546,IN_PROGRESS
NE002556,2025-12-21,Nagpur,CONGESTION,LOW,6,3545,IN_PROGRESS
NE002557,2026-06-15,Pune,OUTAGE,HIGH,31,1240,OPEN
NE002558,2026-03-15,Thane,LOW_SIGNAL,LOW,113,550,CLOSED
NE002559,2025-09-26,Nagpur,PACKET_LOSS,MEDIUM,79,2073,RESOLVED
NE002560,2026-08-21,Mumbai,OUTAGE,MEDIUM,204,3122,OPEN
NE002561,2026-08-26,Nagpur,PACKET_LOSS,LOW,262,3099,OPEN
NE002562,2026-05-01,Thane,PACKET_LOSS,LOW,234,700,OPEN
NE002563,2026-02-11,Thane,OUTAGE,MEDIUM,175,3557,OPEN
NE002564,2025-11-07,Bhopal,PACKET_LOSS,CRITICAL,195,870,OPEN
NE002565,2026-01-08,Nagpur,OUTAGE,LOW,259,162,IN_PROGRESS
NE002566,2025-12-10,Nagpur,OUTAGE,LOW,102,395,CLOSED
NE002567,2026-02-16,Indore,PACKET_LOSS,HIGH,266,4243,IN_PROGRESS
NE002568,2026-07-07,Pune,CONGESTION,HIGH,65,4649,CLOSED
